Year,Month,Day,Hour,Minute,GHI,Wind Speed,Relative Humidity,Temperature,Pressure
2019,2,10,8,0,209,3,49.92,13,1015
2019,2,10,8,30,292,2.6,45.01,14.6,1015
2019,2,10,9,0,385,2.2,37.38,16.2,1015
2019,2,10,9,30,561,1.9,35.54,17,1015
2019,2,10,10,0,632,1.5,30.38,17.9,1015
2019,2,10,10,30,690,1.7,29.05,18.6,1014
2019,2,10,11,0,731,1.8,26.12,19.4,1014
2019,2,10,11,30,753,2.1,25.15,20,1013
2019,2,10,12,0,760,2.5,23.41,20.7,1013
2019,2,10,12,30,749,3,23.1,20.9,1012
2019,2,10,13,0,720,3.4,22.85,21.1,1012
2019,2,10,13,30,675,3.7,23.25,20.8,1011
2019,2,10,14,0,614,4.1,25.03,20.5,1011
2019,2,10,14,30,538,4.3,25.97,19.9,1011
2019,2,10,15,0,449,4.5,29.48,19.2,1011
2019,2,10,15,30,352,4.5,29.48,19.2,1011
2019,2,10,16,0,248,3.7,39.75,16.3,1012
2019,2,10,16,30,144,3.3,44.31,14.6,1012
2019,2,10,17,0,51,2.9,52.31,12.9,1012
2019,2,10,17,30,2,3,54.45,12.3,1013
2019,2,10,18,0,0,3,58.78,11.8,1013
2019,2,10,18,30,0,2.8,60.75,11.3,1013
2019,2,10,19,0,0,2.6,65.74,10.8,1013
2019,2,10,19,30,0,2.5,67.07,10.5,1013
2019,2,10,20,0,0,2.4,71.99,10.2,1013
2019,2,10,20,30,0,2.4,72.47,10.1,1013
2019,2,10,21,0,0,2.4,75.7,10,1014
2019,2,10,21,30,0,2.3,76.72,9.8,1014
2019,2,10,22,0,0,2.3,77.39,9.7,1014
2019,2,10,22,30,0,2.2,80.03,9.2,1014
2019,2,10,23,0,0,2.1,79.47,8.8,1015
2019,2,10,23,30,0,2,82.2,8.3,1015
2019,2,11,0,0,0,1.9,80.58,7.9,1015
2019,2,11,0,30,0,1.8,83.37,7.4,1015
2019,2,11,1,0,0,1.6,82.99,6.9,1016
2019,2,11,1,30,0,1.6,85.29,6.5,1016
2019,2,11,2,0,0,1.5,84.99,6.1,1016
2019,2,11,2,30,0,1.5,86.77,5.8,1016
2019,2,11,3,0,0,1.4,86.64,5.4,1017
2019,2,11,3,30,0,1.4,87.85,5.2,1017
2019,2,11,4,0,0,1.4,87,4.9,1017
2019,2,11,4,30,0,1.3,87.69,4.8,1018
2019,2,11,5,0,0,1.3,85.35,4.7,1018
2019,2,11,5,30,0,1.2,84.76,4.8,1018
2019,2,11,6,0,0,1.2,80.14,5,1019
2019,2,11,6,30,4,1.3,70.77,6.8,1019
2019,2,11,7,0,48,1.4,63.81,8.5,1020
2019,2,11,7,30,134,1.8,58.47,9.8,1020
2019,2,11,8,0,274,2.3,42.73,11,1021
2019,2,11,8,30,387,2.5,39.74,12.1,1021
2019,2,11,9,0,491,2.8,26.14,13.1,1021
2019,2,11,9,30,578,2.7,24.66,14,1021
2019,2,11,10,0,651,2.7,20.08,14.8,1021
2019,2,11,10,30,709,2.6,19.32,15.4,1021
2019,2,11,11,0,751,2.5,16.89,16.1,1021
2019,2,11,11,30,776,2.4,16.34,16.6,1020
2019,2,11,12,0,783,2.3,14.9,17,1020
2019,2,11,12,30,772,2.2,14.72,17.2,1020
2019,2,11,13,0,745,2.1,13.87,17.4,1020
2019,2,11,13,30,704,2,13.87,17.4,1020
2019,2,11,14,0,641,2,13.46,17.4,1020
2019,2,11,14,30,564,2,13.8,17,1020
2019,2,11,15,0,473,2,14.07,16.7,1020
2019,2,11,15,30,373,2,14.07,16.7,1020
2019,2,11,16,0,265,1.1,28.67,13.1,1020
2019,2,11,16,30,156,1.2,31.84,11.5,1020
2019,2,11,17,0,57,1.2,32.68,9.8,1020
2019,2,11,17,30,3,1,32.25,10,1020
2019,2,11,18,0,0,0.9,28.16,10.1,1020
2019,2,11,18,30,0,0.8,28.35,10,1020
2019,2,11,19,0,0,0.6,26.9,9.8,1020
2019,2,11,19,30,0,0.6,27.65,9.4,1021
2019,2,11,20,0,0,0.5,28.21,9.1,1021
2019,2,11,20,30,0,0.6,29.38,8.5,1021
2019,2,11,21,0,0,0.8,30.71,8,1022
2019,2,11,21,30,0,0.9,31.99,7.4,1022
2019,2,11,22,0,0,1,34.35,6.9,1022
2019,2,11,22,30,0,1,35.06,6.6,1022
2019,2,11,23,0,0,1,36.28,6.3,1021
2019,2,11,23,30,0,1,36.82,6.1,1022
2019,2,12,0,0,0,1,38.03,5.8,1022
2019,2,12,0,30,0,1,38.29,5.7,1022
2019,2,12,1,0,0,1,39.21,5.6,1022
2019,2,12,1,30,0,1.1,40.04,5.3,1022
2019,2,12,2,0,0,1.1,40.45,5,1022
2019,2,12,2,30,0,1.1,40.69,4.9,1021
2019,2,12,3,0,0,1.1,41.12,4.9,1021
2019,2,12,3,30,0,1.1,41.99,4.6,1021
2019,2,12,4,0,0,1.1,43.24,4.4,1021
2019,2,12,4,30,0,1,43.85,4.2,1021
2019,2,12,5,0,0,1,45.1,4,1021
2019,2,12,5,30,0,0.9,45.1,4,1021
2019,2,12,6,0,0,0.7,45.67,4,1021
2019,2,12,6,30,7,0.7,42.04,5.2,1022
2019,2,12,7,0,47,0.8,43.34,6.5,1022
2019,2,12,7,30,140,0.7,38.85,8.1,1022
2019,2,12,8,0,241,0.7,30.01,9.6,1022
2019,2,12,8,30,288,0.4,27.16,11.1,1022
2019,2,12,9,0,381,0.1,22.44,12.6,1022
2019,2,12,9,30,473,1.1,20.09,14.3,1022
2019,2,12,10,0,537,2,15.43,16.1,1021
2019,2,12,10,30,599,2,14.58,17,1021
2019,2,12,11,0,666,2.1,13.28,18,1020
2019,2,12,11,30,713,2.3,12.86,18.5,1019
2019,2,12,12,0,752,2.5,12.43,19,1018
2019,2,12,12,30,708,2.6,12.26,19.2,1017
2019,2,12,13,0,648,2.7,12.11,19.4,1017
2019,2,12,13,30,586,2.5,12.04,19.5,1017
2019,2,12,14,0,523,2.2,12.06,19.6,1017
2019,2,12,14,30,447,1.9,12.59,18.9,1017
2019,2,12,15,0,364,1.6,18.02,18.3,1017
2019,2,12,15,30,279,1.6,18.02,18.3,1017
2019,2,12,16,0,174,1.1,31.59,15,1016
2019,2,12,16,30,95,1.2,33.69,14,1016
2019,2,12,17,0,34,1.2,31.25,13.1,1016
2019,2,12,17,30,3,1.2,31.07,13.2,1017
2019,2,12,18,0,0,1.1,28.1,13.4,1017
2019,2,12,18,30,0,1,28.28,13.3,1017
2019,2,12,19,0,0,0.9,26.55,13.2,1017
2019,2,12,19,30,0,0.9,26.9,13,1017
2019,2,12,20,0,0,1,25.93,12.8,1016
2019,2,12,20,30,0,1,26.27,12.6,1016
2019,2,12,21,0,0,1,28.73,12.4,1016
2019,2,12,21,30,0,1.1,29.1,12.2,1016
2019,2,12,22,0,0,1.1,30.29,12,1016
2019,2,12,22,30,0,1.1,30.09,12.1,1016
2019,2,12,23,0,0,1,30.45,12.2,1015
2019,2,12,23,30,0,1,29.86,12.5,1015
2019,2,13,0,0,0,0.9,29.17,12.8,1015
2019,2,13,0,30,0,0.8,29.14,12.8,1014
2019,2,13,1,0,0,0.8,29.73,12.8,1014
2019,2,13,1,30,0,0.7,29.93,12.7,1014
2019,2,13,2,0,0,0.7,31.06,12.5,1014
2019,2,13,2,30,0,0.7,31.68,12.2,1014
2019,2,13,3,0,0,0.7,33.21,11.9,1013
2019,2,13,3,30,0,0.7,33.87,11.6,1013
2019,2,13,4,0,0,0.8,34.68,11.3,1013
2019,2,13,4,30,0,0.8,35.38,11,1013
2019,2,13,5,0,0,0.8,34.76,10.7,1013
2019,2,13,5,30,0,0.8,34.99,10.6,1013
2019,2,13,6,0,0,0.8,35.69,10.6,1013
2019,2,13,6,30,6,0.7,33.4,11.6,1013
2019,2,13,7,0,31,0.6,35.39,12.7,1013
2019,2,13,7,30,71,0.8,32.73,13.9,1013
2019,2,13,8,0,165,0.9,24.93,15.2,1013
2019,2,13,8,30,243,1.3,22.37,16.9,1013
2019,2,13,9,0,324,1.6,19.21,18.5,1012
2019,2,13,9,30,384,1.8,17.61,19.9,1012
2019,2,13,10,0,368,1.9,15.53,21.2,1012
2019,2,13,10,30,394,2,14.68,22.1,1011
2019,2,13,11,0,415,2.1,14.73,23.1,1011
2019,2,13,11,30,510,2.1,14.27,23.6,1010
2019,2,13,12,0,496,2,17.18,24,1010
2019,2,13,12,30,565,1.6,16.86,24.3,1009
2019,2,13,13,0,427,1.2,20.96,24.6,1009
2019,2,13,13,30,377,1.3,21.98,23.8,1009
2019,2,13,14,0,318,1.4,30.25,23,1010
2019,2,13,14,30,171,1.7,32.73,21.7,1010
2019,2,13,15,0,94,2.1,38.51,20.4,1011
2019,2,13,15,30,97,2.1,38.51,20.4,1011
2019,2,13,16,0,53,1.3,49.49,17.7,1011
2019,2,13,16,30,26,1.1,52.1,16.9,1012
2019,2,13,17,0,12,0.9,55.45,16,1012
2019,2,13,17,30,1,0.9,56.16,15.8,1012
2019,2,13,18,0,0,0.8,52.26,15.6,1012
2019,2,13,18,30,0,0.6,53.61,15.2,1012
2019,2,13,19,0,0,0.5,55.12,14.8,1012
2019,2,13,19,30,0,0.4,56.19,14.5,1012
2019,2,13,20,0,0,0.4,59.05,14.1,1012
2019,2,13,20,30,0,0.4,60.21,13.8,1012
2019,2,13,21,0,0,0.5,61.75,13.5,1012
2019,2,13,21,30,0,0.6,62.96,13.2,1012
2019,2,13,22,0,0,0.6,67.14,12.9,1012
2019,2,13,22,30,0,0.6,67.58,12.8,1012
2019,2,13,23,0,0,0.6,72.7,12.7,1012
2019,2,13,23,30,0,0.5,73.17,12.6,1012
2019,2,14,0,0,0,0.4,77.41,12.6,1012
2019,2,14,0,30,0,0.6,77.33,12.6,1011
2019,2,14,1,0,0,0.8,81.4,12.5,1011
2019,2,14,1,30,0,0.8,81.4,12.5,1011
2019,2,14,2,0,0,0.9,85.59,12.4,1011
2019,2,14,2,30,0,1,85.59,12.4,1011
2019,2,14,3,0,0,1,87.95,12.4,1011
2019,2,14,3,30,0,1.2,87.86,12.4,1010
2019,2,14,4,0,0,1.4,89.94,12.3,1010
2019,2,14,4,30,0,1.4,89.94,12.3,1010
2019,2,14,5,0,0,1.5,91.7,12.3,1010
2019,2,14,5,30,0,1.4,90.51,12.5,1010
2019,2,14,6,0,0,1.3,91.16,12.7,1010
2019,2,14,6,30,6,1.2,87.1,13.4,1010
2019,2,14,7,0,30,1.2,86.08,14.1,1010
2019,2,14,7,30,66,1,81.23,15,1010
2019,2,14,8,0,98,0.8,80.62,15.9,1011
2019,2,14,8,30,138,0.8,72.78,17.5,1010
2019,2,14,9,0,177,0.9,70.26,19.1,1010
2019,2,14,9,30,101,1.5,64.84,20.4,1010
2019,2,14,10,0,154,2.1,61.9,21.8,1010
2019,2,14,10,30,104,2.4,59.99,22.3,1009
2019,2,14,11,0,271,2.7,59.45,22.8,1008
2019,2,14,11,30,270,3,57.68,23.3,1008
2019,2,14,12,0,428,3.3,56.09,23.9,1007
2019,2,14,12,30,256,3.8,53.79,24.6,1007
2019,2,14,13,0,270,4.3,52.51,25.2,1006
2019,2,14,13,30,376,4.2,54.09,24.7,1006
2019,2,14,14,0,335,4.1,57.41,24.2,1006
2019,2,14,14,30,291,4.5,60.23,23.4,1006
2019,2,14,15,0,150,5,58.97,22.7,1006
2019,2,14,15,30,66,5,58.97,22.7,1006
2019,2,14,16,0,84,4.6,63.63,19.5,1007
2019,2,14,16,30,64,3.8,69.06,18.2,1008
2019,2,14,17,0,25,3.1,69.23,16.9,1008
2019,2,14,17,30,1,2.6,72.44,16.2,1009
2019,2,14,18,0,0,2,73.39,15.5,1009
2019,2,14,18,30,0,1.7,75.78,15,1009
2019,2,14,19,0,0,1.4,75.96,14.5,1010
2019,2,14,19,30,0,1.3,77.94,14.1,1010
2019,2,14,20,0,0,1.2,77.47,13.7,1010
2019,2,14,20,30,0,1.2,81.16,13,1011
2019,2,14,21,0,0,1.2,81.06,12.2,1011
2019,2,14,21,30,0,1.2,82.67,11.9,1011
2019,2,14,22,0,0,1.2,81.66,11.7,1012
2019,2,14,22,30,0,1.2,82.74,11.5,1012
2019,2,14,23,0,0,1.2,82.87,11.2,1012
2019,2,14,23,30,0,1.1,82.87,11.2,1012
2019,2,15,0,0,0,1.1,83.12,11.1,1012
2019,2,15,0,30,0,1.1,85.36,10.7,1012
2019,2,15,1,0,0,1.2,86.44,10.2,1012
2019,2,15,1,30,0,1.2,87.6,10,1012
2019,2,15,2,0,0,1.2,87.78,9.8,1012
2019,2,15,2,30,0,1.2,88.37,9.7,1012
2019,2,15,3,0,0,1.3,88.24,9.6,1012
2019,2,15,3,30,0,1.3,89.52,9.4,1013
2019,2,15,4,0,0,1.4,89.71,9.2,1013
2019,2,15,4,30,0,1.4,89.71,9.2,1013
2019,2,15,5,0,0,1.4,89.12,9.3,1014
2019,2,15,5,30,0,1.5,87.93,9.5,1014
2019,2,15,6,0,0,1.5,87.26,9.7,1014
2019,2,15,6,30,10,2,79.06,11.2,1015
2019,2,15,7,0,56,2.6,74.69,12.8,1015
2019,2,15,7,30,129,2.8,70.9,13.6,1015
2019,2,15,8,0,240,3,67.08,14.3,1016
2019,2,15,8,30,306,3.2,62.5,15.4,1016
2019,2,15,9,0,433,3.5,54.28,16.6,1016
2019,2,15,9,30,471,3.5,50.64,17.7,1016
2019,2,15,10,0,510,3.5,42.03,18.9,1016
2019,2,15,10,30,558,3.3,39.95,19.7,1015
2019,2,15,11,0,610,3.2,34.76,20.6,1015
2019,2,15,11,30,689,3.3,33.68,21.1,1014
2019,2,15,12,0,640,3.4,30.72,21.7,1014
2019,2,15,12,30,602,3.5,30.69,21.7,1013
2019,2,15,13,0,608,3.7,29.24,21.8,1013
2019,2,15,13,30,463,4.1,29.78,21.5,1013
2019,2,15,14,0,336,4.4,29.76,21.2,1013
2019,2,15,14,30,288,4.5,30.68,20.7,1013
2019,2,15,15,0,284,4.6,31.7,20.1,1013
2019,2,15,15,30,209,4.6,31.7,20.1,1013
2019,2,15,16,0,126,3.5,40.06,17.3,1014
2019,2,15,16,30,57,3.1,43.22,16.1,1014
2019,2,15,17,0,23,2.7,50.5,14.8,1014
2019,2,15,17,30,3,2.6,52.49,14.2,1014
2019,2,15,18,0,0,2.6,56.18,13.7,1014
2019,2,15,18,30,0,2.6,58.42,13.1,1014
2019,2,15,19,0,0,2.6,62.4,12.5,1015
2019,2,15,19,30,0,2.7,63.23,12.3,1015
2019,2,15,20,0,0,2.9,66.28,12.1,1015
2019,2,15,20,30,0,2.9,66.28,12.1,1015
2019,2,15,21,0,0,2.8,69.34,12.2,1015
2019,2,15,21,30,0,2.6,71.66,11.7,1015
2019,2,15,22,0,0,2.3,77.08,11.2,1014
2019,2,15,22,30,0,2.3,78.1,11,1014
2019,2,15,23,0,0,2.3,81.43,10.8,1014
2019,2,15,23,30,0,2.5,79.3,11.2,1014
2019,2,16,0,0,0,2.6,79.42,11.5,1014
2019,2,16,0,30,0,2.8,78.38,11.7,1014
2019,2,16,1,0,0,3,76.55,11.9,1014
2019,2,16,1,30,0,3,77.56,11.7,1014
2019,2,16,2,0,0,2.9,76.17,11.6,1013
2019,2,16,2,30,0,3,76.75,11.5,1014
2019,2,16,3,0,0,3.2,75.23,11.4,1014
2019,2,16,3,30,0,3,77.76,10.9,1014
2019,2,16,4,0,0,2.8,77.37,10.5,1014
2019,2,16,4,30,0,2.8,78.49,10.3,1015
2019,2,16,5,0,0,2.8,77.27,10.1,1015
2019,2,16,5,30,0,2.9,77.27,10.1,1015
2019,2,16,6,0,0,3,75.62,10.1,1016
2019,2,16,6,30,5,3.6,69.83,11.3,1016
2019,2,16,7,0,39,4.3,65.15,12.4,1017
2019,2,16,7,30,82,4.9,61.43,13.3,1017
2019,2,16,8,0,253,5.4,52.47,14.2,1017
2019,2,16,8,30,372,5.5,49.52,15.1,1017
2019,2,16,9,0,498,5.6,39.15,16,1017
2019,2,16,9,30,593,5.4,37.22,16.8,1017
2019,2,16,10,0,666,5.2,29.78,17.6,1017
2019,2,16,10,30,724,5,28.86,18.1,1017
2019,2,16,11,0,765,4.7,24.3,18.7,1016
2019,2,16,11,30,789,4.6,23.7,19.1,1016
2019,2,16,12,0,793,4.5,21.08,19.5,1015
2019,2,16,12,30,781,4.5,20.95,19.6,1015
2019,2,16,13,0,751,4.6,19.97,19.7,1014
2019,2,16,13,30,705,4.7,20.22,19.5,1014
2019,2,16,14,0,626,4.8,21.06,19.4,1014
2019,2,16,14,30,546,4.8,21.73,18.9,1014
2019,2,16,15,0,375,4.9,24.88,18.4,1013
2019,2,16,15,30,262,4.9,24.88,18.4,1013
2019,2,16,16,0,254,4.6,32.85,16.4,1014
2019,2,16,16,30,160,4.2,36.38,14.8,1014
2019,2,16,17,0,64,3.9,46.38,13.2,1014
2019,2,16,17,30,6,3.8,48.91,12.4,1015
2019,2,16,18,0,0,3.8,56.35,11.6,1015
2019,2,16,18,30,0,3.7,58.25,11.1,1015
2019,2,16,19,0,0,3.6,62.54,10.7,1015
2019,2,16,19,30,0,3.5,64.23,10.3,1015
2019,2,16,20,0,0,3.5,67.27,10,1015
2019,2,16,20,30,0,3.5,68.18,9.8,1015
2019,2,16,21,0,0,3.6,70.51,9.6,1015
2019,2,16,21,30,0,3.5,71.46,9.4,1015
2019,2,16,22,0,0,3.5,72.9,9.2,1015
2019,2,16,22,30,0,3.4,73.88,9,1015
2019,2,16,23,0,0,3.3,75.35,8.8,1015
2019,2,16,23,30,0,3.1,76.37,8.6,1015
2019,2,17,0,0,0,2.9,78.1,8.4,1015
2019,2,17,0,30,0,2.7,79.17,8.2,1015
2019,2,17,1,0,0,2.6,80.25,8.1,1015
2019,2,17,1,30,0,2.5,80.71,8,1014
2019,2,17,2,0,0,2.4,81.51,7.9,1014
2019,2,17,2,30,0,2.3,82.07,7.8,1014
2019,2,17,3,0,0,2.3,82.29,7.7,1014
2019,2,17,3,30,0,2.2,82.85,7.6,1014
2019,2,17,4,0,0,2.1,82.87,7.5,1014
2019,2,17,4,30,0,1.9,84.01,7.3,1014
2019,2,17,5,0,0,1.8,84.12,7.2,1014
2019,2,17,5,30,0,1.8,83.06,7.4,1015
2019,2,17,6,0,0,1.7,81.22,7.7,1015
2019,2,17,6,30,13,2.3,70.97,9.7,1015
2019,2,17,7,0,55,2.8,64.55,11.7,1015
2019,2,17,7,30,111,3.7,59.73,12.9,1016
2019,2,17,8,0,229,4.7,52.57,14.1,1016
2019,2,17,8,30,402,5,49.61,15,1016
2019,2,17,9,0,498,5.4,42.16,15.8,1016
2019,2,17,9,30,582,5.6,40.32,16.5,1016
2019,2,17,10,0,654,5.7,35.95,17.1,1015
2019,2,17,10,30,712,5.9,35.05,17.5,1015
2019,2,17,11,0,754,6,32.27,17.9,1014
2019,2,17,11,30,781,6.3,31.66,18.2,1014
2019,2,17,12,0,788,6.5,29.85,18.4,1014
2019,2,17,12,30,776,6.6,30.01,18.3,1013
2019,2,17,13,0,747,6.7,29.24,18.2,1013
2019,2,17,13,30,701,6.7,29.98,17.8,1013
2019,2,17,14,0,638,6.7,30.68,17.4,1013
2019,2,17,14,30,561,6.5,32.07,16.7,1013
2019,2,17,15,0,473,6.3,35.01,16,1012
2019,2,17,15,30,375,6.3,35.01,16,1012
2019,2,17,16,0,270,5.1,43.22,14.1,1012
2019,2,17,16,30,163,4.1,46.72,12.9,1012
2019,2,17,17,0,67,3.1,56.74,11.6,1012
2019,2,17,17,30,6,3,58.26,11.2,1012
2019,2,17,18,0,0,2.9,65.6,10.8,1012
2019,2,17,18,30,0,2.9,66.04,10.7,1012
2019,2,17,19,0,0,2.9,71.39,10.6,1012
2019,2,17,19,30,0,2.9,71.39,10.6,1012
2019,2,17,20,0,0,3,73.2,10.6,1012
2019,2,17,20,30,0,3.3,73.2,10.6,1012
2019,2,17,21,0,0,3.5,72.37,10.5,1012
2019,2,17,21,30,0,3.4,73.83,10.2,1012
2019,2,17,22,0,0,3.3,72.23,9.9,1012
2019,2,17,22,30,0,3.1,74.19,9.5,1012
2019,2,17,23,0,0,2.9,73.73,9.2,1011
2019,2,17,23,30,0,2.8,75.23,8.9,1011
2019,2,18,0,0,0,2.6,75.6,8.6,1011
2019,2,18,0,30,0,2.5,77.15,8.3,1011
2019,2,18,1,0,0,2.4,76.96,8.1,1011
2019,2,18,1,30,0,2.3,78.54,7.8,1011
2019,2,18,2,0,0,2.1,78.06,7.5,1011
2019,2,18,2,30,0,1.9,79.67,7.2,1011
2019,2,18,3,0,0,1.8,79.36,6.9,1011
2019,2,18,3,30,0,1.7,80.53,6.7,1012
2019,2,18,4,0,0,1.6,80.25,6.4,1012
2019,2,18,4,30,0,1.5,81.37,6.2,1012
2019,2,18,5,0,0,1.5,80.35,6,1013
2019,2,18,5,30,0,1.4,79.25,6.2,1013
2019,2,18,6,0,0,1.3,78.03,6.4,1014
2019,2,18,6,30,9,1.7,69.01,8.2,1014
2019,2,18,7,0,61,2.2,64.74,10.1,1015
2019,2,18,7,30,126,2.6,60.18,11.2,1015
2019,2,18,8,0,262,3.1,51.04,12.2,1015
2019,2,18,8,30,412,3.1,48.12,13.1,1015
2019,2,18,9,0,509,3.1,37.47,13.9,1015
2019,2,18,9,30,594,3.1,36.05,14.5,1015
2019,2,18,10,0,665,3,31,15.1,1015
2019,2,18,10,30,699,3,30.41,15.4,1015
2019,2,18,11,0,732,3,27.96,15.8,1014
2019,2,18,11,30,785,3,27.78,15.9,1014
2019,2,18,12,0,792,3,26.8,16,1014
2019,2,18,12,30,716,3,26.8,16,1014
2019,2,18,13,0,560,3,26.38,16,1013
2019,2,18,13,30,578,3,26.55,15.9,1013
2019,2,18,14,0,285,3,26.68,15.7,1013
2019,2,18,14,30,181,2.9,27.37,15.3,1013
2019,2,18,15,0,148,2.9,28.26,14.9,1013
2019,2,18,15,30,92,2.9,28.26,14.9,1013
2019,2,18,16,0,81,1.9,36.16,13.2,1014
2019,2,18,16,30,71,1.5,39.11,12,1014
2019,2,18,17,0,26,1.2,48.7,10.7,1014
2019,2,18,17,30,2,1.3,49.73,10.4,1015
2019,2,18,18,0,0,1.3,52.42,10,1015
2019,2,18,18,30,0,1.5,53.12,9.8,1015
2019,2,18,19,0,0,1.6,56.21,9.5,1015
2019,2,18,19,30,0,1.8,56.64,9.4,1016
2019,2,18,20,0,0,2.1,59.55,9.2,1016
2019,2,18,20,30,0,2.2,61.17,8.8,1016
2019,2,18,21,0,0,2.3,63.38,8.4,1016
2019,2,18,21,30,0,2.4,65.13,8,1016
2019,2,18,22,0,0,2.5,65.93,7.6,1016
2019,2,18,22,30,0,2.5,68.21,7.1,1016
2019,2,18,23,0,0,2.5,68.04,6.6,1016
2019,2,18,23,30,0,2.5,69.46,6.3,1016
2019,2,19,0,0,0,2.5,67.16,6,1016
2019,2,19,0,30,0,2.6,67.62,5.9,1016
2019,2,19,1,0,0,2.7,64.75,5.8,1016
2019,2,19,1,30,0,2.8,65.2,5.7,1016
2019,2,19,2,0,0,2.9,61.27,5.6,1016
2019,2,19,2,30,0,2.8,62.12,5.4,1016
2019,2,19,3,0,0,2.7,60.99,5.1,1016
2019,2,19,3,30,0,2.6,62.27,4.8,1016
2019,2,19,4,0,0,2.4,59.45,4.6,1017
2019,2,19,4,30,0,2.3,60.28,4.4,1017
2019,2,19,5,0,0,2.1,56.13,4.1,1017
2019,2,19,5,30,0,2,54.97,4.4,1017
2019,2,19,6,0,0,1.9,51.48,4.6,1018
2019,2,19,6,30,7,2.4,44.52,6.7,1018
2019,2,19,7,0,60,2.9,37.87,8.8,1018
2019,2,19,7,30,107,3.2,34.52,10.2,1019
2019,2,19,8,0,246,3.5,26.54,11.6,1019
2019,2,19,8,30,418,3.4,24.85,12.6,1019
2019,2,19,9,0,524,3.4,21.95,13.6,1019
2019,2,19,9,30,611,3.3,20.98,14.3,1019
2019,2,19,10,0,683,3.1,19.69,15,1019
2019,2,19,10,30,742,3.1,19.07,15.5,1019
2019,2,19,11,0,784,3.1,17.99,16.1,1019
2019,2,19,11,30,808,3.1,17.63,16.4,1018
2019,2,19,12,0,815,3.1,16.92,16.8,1018
2019,2,19,12,30,803,3.1,16.8,16.9,1017
2019,2,19,13,0,773,3.1,16.36,17.1,1017
2019,2,19,13,30,727,3,16.46,17,1017
2019,2,19,14,0,664,2.9,16.35,16.9,1016
2019,2,19,14,30,586,2.6,16.67,16.6,1016
2019,2,19,15,0,496,2.4,17.15,16.2,1016
2019,2,19,15,30,395,2.4,17.15,16.2,1016
2019,2,19,16,0,287,1,30.75,13.8,1016
2019,2,19,16,30,178,1,33.49,12.5,1017
2019,2,19,17,0,76,0.9,32.4,11.2,1017
2019,2,19,17,30,8,0.7,32.4,11.2,1017
2019,2,19,18,0,0,0.5,28.82,11.3,1017
2019,2,19,18,30,0,0.7,29.81,10.8,1018
2019,2,19,19,0,0,0.8,31.19,10.2,1018
2019,2,19,19,30,0,1,33.35,9.2,1018
2019,2,19,20,0,0,1.3,37.82,8.2,1018
2019,2,19,20,30,0,1.3,39.94,7.4,1018
2019,2,19,21,0,0,1.3,43.99,6.7,1018
2019,2,19,21,30,0,1.3,45.53,6.2,1018
2019,2,19,22,0,0,1.3,48.01,5.8,1018
2019,2,19,22,30,0,1.4,49.35,5.4,1018
2019,2,19,23,0,0,1.4,51.09,5.1,1018
2019,2,19,23,30,0,1.4,51.76,4.9,1017
2019,2,20,0,0,0,1.5,52.61,4.7,1017
2019,2,20,0,30,0,1.5,53.34,4.5,1017
2019,2,20,1,0,0,1.5,54.42,4.3,1017
2019,2,20,1,30,0,1.5,55.14,4.1,1016
2019,2,20,2,0,0,1.5,57.04,3.8,1016
2019,2,20,2,30,0,1.5,57.84,3.6,1016
2019,2,20,3,0,0,1.5,59.19,3.4,1016
2019,2,20,3,30,0,1.5,59.6,3.3,1016
2019,2,20,4,0,0,1.5,59.62,3.2,1015
2019,2,20,4,30,0,1.5,60.04,3.1,1015
2019,2,20,5,0,0,1.5,58.99,3,1015
2019,2,20,5,30,0,1.5,57.34,3.4,1015
2019,2,20,6,0,0,1.6,55.49,3.8,1015
2019,2,20,6,30,12,2,47.95,5.9,1015
2019,2,20,7,0,69,2.5,43.43,8.1,1015
2019,2,20,7,30,149,2.5,38.74,9.8,1015
2019,2,20,8,0,236,2.4,30.29,11.5,1015
2019,2,20,8,30,388,2.1,27.45,13,1015
2019,2,20,9,0,520,1.8,21.12,14.5,1014
2019,2,20,9,30,607,1.7,19.66,15.6,1013
2019,2,20,10,0,680,1.7,17.48,16.6,1013
2019,2,20,10,30,739,1.6,16.5,17.5,1012
2019,2,20,11,0,780,1.6,15.9,18.4,1011
2019,2,20,11,30,756,1.7,15.4,18.9,1010
2019,2,20,12,0,806,1.8,16.16,19.5,1009
2019,2,20,12,30,716,2.2,16.14,19.5,1008
2019,2,20,13,0,625,2.5,18.33,19.6,1007
2019,2,20,13,30,574,2.9,18.91,19.1,1007
2019,2,20,14,0,469,3.2,23.36,18.5,1007
2019,2,20,14,30,270,3.6,24.72,17.6,1007
2019,2,20,15,0,133,3.9,32,16.6,1007
2019,2,20,15,30,59,3.9,32,16.6,1007
2019,2,20,16,0,33,3.7,42.76,14.4,1007
2019,2,20,16,30,9,3.1,46.22,13.2,1007
2019,2,20,17,0,6,2.5,55.95,12,1007
2019,2,20,17,30,1,2.2,59.71,11,1006
2019,2,20,18,0,0,1.9,68.02,10.1,1006
2019,2,20,18,30,0,1.8,70.33,9.6,1006
2019,2,20,19,0,0,1.8,76.18,9.1,1006
2019,2,20,19,30,0,1.7,77.22,8.9,1006
2019,2,20,20,0,0,1.7,80.3,8.6,1006
2019,2,20,20,30,0,1.7,80.84,8.5,1006
2019,2,20,21,0,0,1.6,82.1,8.3,1005
